	orientation_at_TR	pos_in_ori_at_TR	direction_at_TR
914	270.0	255.789474	0.0
915	270.0	312.631579	1.0
916	270.0	369.473684	1.0
917	0.0	-312.631579	0.0
918	270.0	483.157895	0.0
919	270.0	540.0	1.0
920	270.0	0.0	0.0
921	270.0	0.0	1.0
922	270.0	0.0	1.0
923	270.0	0.0	0.0
924	0.0	-198.947368	0.0
925	270.0	0.0	1.0
926	270.0	0.0	0.0
927	270.0	0.0	0.0
928	0.0	312.631579	0.0
929	270.0	0.0	0.0
930	270.0	0.0	1.0
931	270.0	0.0	0.0
932	270.0	0.0	0.0
933	270.0	0.0	0.0
934	270.0	0.0	0.0
935	270.0	0.0	1.0
936	270.0	0.0	1.0
937	0.0	-312.631579	0.0
938	270.0	0.0	0.0
939	270.0	0.0	1.0
940	270.0	-540.0	0.0
941	270.0	-483.157895	1.0
942	270.0	-426.315789	1.0
943	270.0	-369.473684	0.0
944	-1.0	-312.631579	0.0
945	270.0	-255.789474	1.0
946	270.0	-198.947368	0.0
947	270.0	-142.105263	0.0
948	-1.0	-85.263158	0.0
949	270.0	-28.421053	0.0
950	270.0	28.421053	1.0
951	270.0	85.263158	0.0
952	270.0	142.105263	0.0
953	270.0	198.947368	0.0
954	270.0	255.789474	0.0
955	270.0	312.631579	1.0
956	270.0	369.473684	1.0
957	-1.0	426.315789	0.0
958	270.0	483.157895	0.0
959	270.0	540.0	1.0
960	-1.0	0.0	0.0
961	-1.0	0.0	0.0
962	-1.0	0.0	0.0
963	-1.0	0.0	1.0
964	-1.0	0.0	0.0
965	-1.0	0.0	1.0
966	-1.0	0.0	0.0
967	-1.0	0.0	1.0
968	-1.0	0.0	0.0
969	-1.0	0.0	1.0
970	0.0	-540.0	1.0
971	0.0	-483.157895	1.0
972	-1.0	-426.315789	1.0
973	0.0	-369.473684	1.0
974	0.0	-312.631579	0.0
975	0.0	-255.789474	1.0
976	0.0	-198.947368	1.0
977	0.0	-142.105263	0.0
978	0.0	-85.263158	0.0
979	0.0	-28.421053	0.0
980	-1.0	28.421053	1.0
981	0.0	85.263158	0.0
982	0.0	142.105263	0.0
983	0.0	198.947368	1.0
984	0.0	255.789474	0.0
985	-1.0	312.631579	1.0
986	0.0	369.473684	0.0
987	0.0	426.315789	1.0
988	0.0	483.157895	0.0
989	0.0	540.0	1.0
990	0.0	0.0	1.0
991	0.0	0.0	1.0
992	90.0	-483.157895	1.0
993	0.0	0.0	1.0
994	0.0	0.0	0.0
995	0.0	0.0	1.0
996	0.0	0.0	1.0
997	0.0	0.0	0.0
998	0.0	0.0	0.0
999	0.0	0.0	0.0
1000	90.0	142.105263	1.0
1001	0.0	0.0	0.0
1002	0.0	0.0	0.0
1003	0.0	0.0	1.0
1004	0.0	0.0	0.0
1005	90.0	426.315789	1.0
1006	0.0	0.0	0.0
1007	0.0	0.0	1.0
1008	0.0	0.0	0.0
1009	0.0	0.0	1.0
1010	0.0	-540.0	1.0
1011	0.0	-483.157895	1.0
1012	90.0	-483.157895	1.0
1013	0.0	-369.473684	1.0
1014	0.0	-312.631579	0.0
1015	0.0	-255.789474	1.0
1016	0.0	-198.947368	1.0
1017	0.0	-142.105263	0.0
1018	0.0	-85.263158	0.0
1019	0.0	-28.421053	0.0
1020	90.0	142.105263	1.0
1021	0.0	85.263158	0.0
1022	0.0	142.105263	0.0
1023	0.0	198.947368	1.0
1024	0.0	255.789474	0.0
1025	90.0	426.315789	1.0
1026	0.0	369.473684	0.0
1027	0.0	426.315789	1.0
1028	0.0	483.157895	0.0
1029	0.0	540.0	1.0
1030	90.0	0.0	1.0
1031	90.0	0.0	1.0
1032	90.0	0.0	1.0
1033	90.0	0.0	1.0
1034	90.0	0.0	0.0
1035	90.0	0.0	0.0
1036	0.0	-85.263158	0.0
1037	90.0	0.0	0.0
1038	90.0	0.0	0.0
1039	90.0	0.0	1.0
1040	90.0	0.0	0.0
1041	90.0	0.0	0.0
1042	0.0	369.473684	1.0
1043	90.0	0.0	0.0
1044	90.0	0.0	0.0
1045	90.0	0.0	1.0
1046	0.0	28.421053	0.0
1047	90.0	0.0	0.0
1048	90.0	0.0	1.0
1049	90.0	0.0	1.0
1050	90.0	-540.0	1.0
1051	90.0	-483.157895	1.0
1052	90.0	-426.315789	1.0
1053	90.0	-369.473684	1.0
1054	90.0	-312.631579	0.0
1055	90.0	-255.789474	0.0
1056	-1.0	-198.947368	0.0
1057	90.0	-142.105263	0.0
1058	90.0	-85.263158	0.0
1059	90.0	-28.421053	1.0
1060	90.0	28.421053	0.0
1061	90.0	85.263158	0.0
1062	-1.0	142.105263	1.0
1063	90.0	198.947368	0.0
1064	90.0	255.789474	0.0
1065	90.0	312.631579	1.0
1066	-1.0	369.473684	0.0
1067	90.0	426.315789	0.0
1068	90.0	483.157895	1.0
1069	90.0	540.0	1.0
1070	90.0	-540.0	1.0
1071	90.0	-483.157895	1.0
1072	90.0	-426.315789	1.0
1073	90.0	-369.473684	1.0
1074	90.0	-312.631579	0.0
1075	90.0	-255.789474	0.0
1076	0.0	-85.263158	0.0
1077	90.0	-142.105263	0.0
1078	90.0	-85.263158	0.0
1079	90.0	-28.421053	1.0
1080	90.0	28.421053	0.0
1081	90.0	85.263158	0.0
1082	0.0	369.473684	1.0
1083	90.0	198.947368	0.0
1084	90.0	255.789474	0.0
1085	90.0	312.631579	1.0
1086	0.0	28.421053	0.0
1087	90.0	426.315789	0.0
1088	90.0	483.157895	1.0
1089	90.0	540.0	1.0
1090	-1.0	0.0	0.0
1091	-1.0	0.0	0.0
1092	-1.0	0.0	0.0
1093	-1.0	0.0	0.0
1094	-1.0	0.0	1.0
1095	-1.0	0.0	1.0
1096	-1.0	0.0	1.0
1097	-1.0	0.0	1.0
1098	-1.0	0.0	1.0
1099	-1.0	0.0	1.0
1100	180.0	-540.0	1.0
1101	180.0	-483.157895	1.0
1102	180.0	-426.315789	0.0
1103	-1.0	-369.473684	1.0
1104	180.0	-312.631579	0.0
1105	180.0	-255.789474	1.0
1106	180.0	-198.947368	0.0
1107	180.0	-142.105263	1.0
1108	180.0	-85.263158	1.0
1109	-1.0	-28.421053	1.0
1110	-1.0	0.0	0.0
1111	-1.0	0.0	0.0
1112	-1.0	0.0	0.0
1113	-1.0	0.0	0.0
1114	-1.0	0.0	1.0
1115	-1.0	0.0	1.0
1116	-1.0	0.0	1.0
1117	-1.0	0.0	1.0
1118	-1.0	0.0	1.0
1119	-1.0	0.0	1.0
1120	180.0	0.0	1.0
1121	180.0	0.0	1.0
1122	180.0	0.0	0.0
1123	90.0	-312.631579	1.0
1124	180.0	0.0	0.0
1125	180.0	0.0	1.0
1126	180.0	0.0	0.0
1127	180.0	0.0	1.0
1128	180.0	0.0	1.0
1129	90.0	483.157895	1.0
1130	-1.0	0.0	0.0
1131	-1.0	0.0	0.0
1132	-1.0	0.0	0.0
1133	-1.0	0.0	0.0
1134	-1.0	0.0	1.0
1135	-1.0	0.0	1.0
1136	-1.0	0.0	1.0
1137	-1.0	0.0	1.0
1138	-1.0	0.0	1.0
1139	-1.0	0.0	1.0
1140	180.0	-540.0	1.0
1141	180.0	-483.157895	1.0
1142	180.0	-426.315789	0.0
1143	90.0	-312.631579	1.0
1144	180.0	-312.631579	0.0
1145	180.0	-255.789474	1.0
1146	180.0	-198.947368	0.0
1147	180.0	-142.105263	1.0
1148	180.0	-85.263158	1.0
1149	90.0	483.157895	1.0
1150	180.0	-540.0	1.0
1151	180.0	-483.157895	1.0
1152	180.0	-426.315789	0.0
1153	90.0	-312.631579	1.0
1154	180.0	-312.631579	0.0
1155	180.0	-255.789474	1.0
1156	180.0	-198.947368	0.0
1157	180.0	-142.105263	1.0
1158	180.0	-85.263158	1.0
1159	90.0	483.157895	1.0
1160	180.0	28.421053	0.0
1161	180.0	85.263158	0.0
1162	180.0	142.105263	0.0
1163	180.0	198.947368	0.0
1164	90.0	-142.105263	1.0
1165	180.0	312.631579	0.0
1166	180.0	369.473684	1.0
1167	180.0	426.315789	1.0
1168	180.0	483.157895	1.0
1169	180.0	540.0	1.0
1170	180.0	0.0	1.0
1171	180.0	0.0	1.0
1172	180.0	0.0	0.0
1173	90.0	-312.631579	1.0
1174	180.0	0.0	0.0
1175	180.0	0.0	1.0
1176	180.0	0.0	0.0
1177	180.0	0.0	1.0
1178	180.0	0.0	1.0
1179	90.0	483.157895	1.0
1180	180.0	0.0	0.0
1181	180.0	0.0	0.0
1182	180.0	0.0	0.0
1183	180.0	0.0	0.0
1184	90.0	-142.105263	1.0
1185	180.0	0.0	0.0
1186	180.0	0.0	1.0
1187	180.0	0.0	1.0
1188	180.0	0.0	1.0
1189	180.0	0.0	1.0
1190	180.0	-540.0	1.0
1191	180.0	-483.157895	1.0
1192	180.0	-426.315789	0.0
1193	-1.0	-369.473684	1.0
1194	180.0	-312.631579	0.0
1195	180.0	-255.789474	1.0
1196	180.0	-198.947368	0.0
1197	180.0	-142.105263	1.0
1198	180.0	-85.263158	1.0
1199	-1.0	-28.421053	1.0
1200	180.0	28.421053	0.0
1201	180.0	85.263158	0.0
1202	180.0	142.105263	0.0
1203	180.0	198.947368	0.0
1204	-1.0	255.789474	1.0
1205	180.0	312.631579	0.0
1206	180.0	369.473684	1.0
1207	180.0	426.315789	1.0
1208	180.0	483.157895	1.0
1209	180.0	540.0	1.0
1210	270.0	-540.0	1.0
1211	270.0	-483.157895	0.0
1212	270.0	-426.315789	1.0
1213	270.0	-369.473684	1.0
1214	270.0	-312.631579	1.0
1215	-1.0	-255.789474	1.0
1216	270.0	-198.947368	1.0
1217	270.0	-142.105263	1.0
1218	270.0	-85.263158	0.0
1219	270.0	-28.421053	0.0
1220	-1.0	28.421053	0.0
1221	270.0	85.263158	0.0
1222	270.0	142.105263	1.0
1223	270.0	198.947368	0.0
1224	270.0	255.789474	1.0
1225	-1.0	312.631579	1.0
1226	270.0	369.473684	0.0
1227	270.0	426.315789	1.0
1228	270.0	483.157895	0.0
1229	270.0	540.0	1.0
1230	270.0	-540.0	1.0
1231	270.0	-483.157895	0.0
1232	270.0	-426.315789	1.0
1233	270.0	-369.473684	1.0
1234	270.0	-312.631579	1.0
1235	0.0	-28.421053	1.0
1236	270.0	-198.947368	1.0
1237	270.0	-142.105263	1.0
1238	270.0	-85.263158	0.0
1239	270.0	-28.421053	0.0
1240	0.0	-369.473684	0.0
1241	270.0	85.263158	0.0
1242	270.0	142.105263	1.0
1243	270.0	198.947368	0.0
1244	270.0	255.789474	1.0
1245	0.0	-142.105263	1.0
1246	270.0	369.473684	0.0
1247	270.0	426.315789	1.0
1248	270.0	483.157895	0.0
1249	270.0	540.0	1.0
1250	270.0	0.0	1.0
1251	270.0	0.0	0.0
1252	270.0	0.0	1.0
1253	270.0	0.0	1.0
1254	270.0	0.0	1.0
1255	0.0	-28.421053	1.0
1256	270.0	0.0	1.0
1257	270.0	0.0	1.0
1258	270.0	0.0	0.0
1259	270.0	0.0	0.0
1260	0.0	-369.473684	0.0
1261	270.0	0.0	0.0
1262	270.0	0.0	1.0
1263	270.0	0.0	0.0
1264	270.0	0.0	1.0
1265	0.0	-142.105263	1.0
1266	270.0	0.0	0.0
1267	270.0	0.0	1.0
1268	270.0	0.0	0.0
1269	270.0	0.0	1.0
1270	-1.0	0.0	0.0
1271	-1.0	0.0	1.0
1272	-1.0	0.0	1.0
1273	-1.0	0.0	1.0
1274	-1.0	0.0	1.0
1275	-1.0	0.0	1.0
1276	-1.0	0.0	0.0
1277	-1.0	0.0	1.0
1278	-1.0	0.0	1.0
1279	-1.0	0.0	0.0
1280	-1.0	0.0	1.0
1281	-1.0	0.0	1.0
1282	-1.0	0.0	0.0
1283	-1.0	0.0	1.0
1284	-1.0	0.0	1.0
1285	-1.0	0.0	0.0
1286	-1.0	0.0	1.0
1287	-1.0	0.0	0.0
1288	-1.0	0.0	1.0
1289	-1.0	0.0	0.0
1290	-1.0	0.0	0.0
1291	-1.0	0.0	1.0
1292	-1.0	0.0	1.0
1293	-1.0	0.0	1.0
1294	-1.0	0.0	1.0
1295	-1.0	0.0	1.0
1296	-1.0	0.0	0.0
1297	-1.0	0.0	1.0
1298	-1.0	0.0	1.0
1299	-1.0	0.0	0.0
1300	-1.0	0.0	1.0
1301	-1.0	0.0	1.0
1302	-1.0	0.0	0.0
1303	-1.0	0.0	1.0
1304	-1.0	0.0	1.0
1305	-1.0	0.0	0.0
1306	-1.0	0.0	1.0
1307	-1.0	0.0	0.0
1308	-1.0	0.0	1.0
1309	-1.0	0.0	0.0
1310	-1.0	0.0	0.0
1311	-1.0	0.0	1.0
1312	-1.0	0.0	1.0
1313	-1.0	0.0	1.0
1314	-1.0	0.0	1.0
1315	-1.0	0.0	1.0
1316	-1.0	0.0	0.0
1317	-1.0	0.0	1.0
1318	-1.0	0.0	1.0
1319	-1.0	0.0	0.0
1320	-1.0	0.0	1.0
1321	-1.0	0.0	1.0
1322	-1.0	0.0	0.0
1323	-1.0	0.0	1.0
1324	-1.0	0.0	1.0
1325	-1.0	0.0	0.0
1326	-1.0	0.0	1.0
1327	-1.0	0.0	0.0
1328	-1.0	0.0	1.0
1329	-1.0	0.0	0.0
1330	0.0	-540.0	0.0
1331	0.0	-483.157895	0.0
1332	0.0	-426.315789	0.0
1333	0.0	-369.473684	1.0
1334	-1.0	-312.631579	0.0
1335	0.0	-255.789474	0.0
1336	0.0	-198.947368	1.0
1337	-1.0	-142.105263	1.0
1338	0.0	-85.263158	1.0
1339	0.0	-28.421053	1.0
1340	0.0	28.421053	1.0
1341	0.0	85.263158	0.0
1342	0.0	142.105263	1.0
1343	-1.0	198.947368	1.0
1344	0.0	255.789474	0.0
1345	0.0	312.631579	0.0
1346	0.0	369.473684	1.0
1347	0.0	426.315789	1.0
1348	0.0	483.157895	0.0
1349	0.0	540.0	0.0
1350	0.0	-540.0	0.0
1351	0.0	-483.157895	0.0
1352	0.0	-426.315789	0.0
1353	0.0	-369.473684	1.0
1354	90.0	312.631579	0.0
1355	0.0	-255.789474	0.0
1356	0.0	-198.947368	1.0
1357	90.0	198.947368	1.0
1358	0.0	-85.263158	1.0
1359	0.0	-28.421053	1.0
1360	0.0	28.421053	1.0
1361	0.0	85.263158	0.0
1362	0.0	142.105263	1.0
1363	90.0	255.789474	1.0
1364	0.0	255.789474	0.0
1365	0.0	312.631579	0.0
1366	0.0	369.473684	1.0
1367	0.0	426.315789	1.0
1368	0.0	483.157895	0.0
1369	0.0	540.0	0.0
1370	0.0	0.0	0.0
1371	0.0	0.0	0.0
1372	0.0	0.0	0.0
1373	0.0	0.0	1.0
1374	90.0	312.631579	0.0
1375	0.0	0.0	0.0
1376	0.0	0.0	1.0
1377	90.0	198.947368	1.0
1378	0.0	0.0	1.0
1379	0.0	0.0	1.0
1380	0.0	0.0	1.0
1381	0.0	0.0	0.0
1382	0.0	0.0	1.0
1383	90.0	255.789474	1.0
1384	0.0	0.0	0.0
1385	0.0	0.0	0.0
1386	0.0	0.0	1.0
1387	0.0	0.0	1.0
1388	0.0	0.0	0.0
1389	0.0	0.0	0.0
1390	-1.0	0.0	0.0
1391	-1.0	0.0	0.0
1392	-1.0	0.0	0.0
1393	-1.0	0.0	1.0
1394	-1.0	0.0	0.0
1395	-1.0	0.0	1.0
1396	-1.0	0.0	0.0
1397	-1.0	0.0	1.0
1398	-1.0	0.0	0.0
1399	-1.0	0.0	1.0
1400	-1.0	0.0	0.0
1401	-1.0	0.0	1.0
1402	-1.0	0.0	0.0
1403	-1.0	0.0	0.0
1404	-1.0	0.0	1.0
1405	-1.0	0.0	0.0
1406	-1.0	0.0	0.0
1407	-1.0	0.0	1.0
1408	-1.0	0.0	0.0
1409	-1.0	0.0	0.0
1410	180.0	-540.0	1.0
1411	90.0	-85.263158	1.0
1412	180.0	-426.315789	0.0
1413	180.0	-369.473684	0.0
1414	180.0	-312.631579	1.0
1415	180.0	-255.789474	1.0
1416	180.0	-198.947368	0.0
1417	180.0	-142.105263	1.0
1418	90.0	-426.315789	0.0
1419	180.0	-28.421053	1.0
1420	-1.0	0.0	0.0
1421	-1.0	0.0	1.0
1422	-1.0	0.0	0.0
1423	-1.0	0.0	0.0
1424	-1.0	0.0	1.0
1425	-1.0	0.0	0.0
1426	-1.0	0.0	0.0
1427	-1.0	0.0	1.0
1428	-1.0	0.0	0.0
1429	-1.0	0.0	0.0
1430	180.0	-540.0	1.0
1431	-1.0	-483.157895	1.0
1432	180.0	-426.315789	0.0
1433	180.0	-369.473684	0.0
1434	180.0	-312.631579	1.0
1435	180.0	-255.789474	1.0
1436	180.0	-198.947368	0.0
1437	180.0	-142.105263	1.0
1438	-1.0	-85.263158	0.0
1439	180.0	-28.421053	1.0
1440	-1.0	0.0	0.0
1441	-1.0	0.0	1.0
1442	-1.0	0.0	0.0
1443	-1.0	0.0	0.0
1444	-1.0	0.0	1.0
1445	-1.0	0.0	0.0
1446	-1.0	0.0	0.0
1447	-1.0	0.0	1.0
1448	-1.0	0.0	0.0
1449	-1.0	0.0	0.0
1450	180.0	0.0	1.0
1451	90.0	-85.263158	1.0
1452	180.0	0.0	0.0
1453	180.0	0.0	0.0
1454	180.0	0.0	1.0
1455	180.0	0.0	1.0
1456	180.0	0.0	0.0
1457	180.0	0.0	1.0
1458	90.0	-426.315789	0.0
1459	180.0	0.0	1.0
1460	180.0	-540.0	1.0
1461	90.0	-85.263158	1.0
1462	180.0	-426.315789	0.0
1463	180.0	-369.473684	0.0
1464	180.0	-312.631579	1.0
1465	180.0	-255.789474	1.0
1466	180.0	-198.947368	0.0
1467	180.0	-142.105263	1.0
1468	90.0	-426.315789	0.0
1469	180.0	-28.421053	1.0
1470	180.0	28.421053	0.0
1471	180.0	85.263158	0.0
1472	180.0	142.105263	0.0
1473	180.0	198.947368	1.0
1474	180.0	255.789474	1.0
1475	180.0	312.631579	0.0
1476	90.0	28.421053	1.0
1477	180.0	426.315789	0.0
1478	180.0	483.157895	0.0
1479	180.0	540.0	1.0
1480	180.0	0.0	1.0
1481	90.0	-85.263158	1.0
1482	180.0	0.0	0.0
1483	180.0	0.0	0.0
1484	180.0	0.0	1.0
1485	180.0	0.0	1.0
1486	180.0	0.0	0.0
1487	180.0	0.0	1.0
1488	90.0	-426.315789	0.0
1489	180.0	0.0	1.0
1490	180.0	0.0	0.0
1491	180.0	0.0	0.0
1492	180.0	0.0	0.0
1493	180.0	0.0	1.0
1494	180.0	0.0	1.0
1495	180.0	0.0	0.0
1496	90.0	28.421053	1.0
1497	180.0	0.0	0.0
1498	180.0	0.0	0.0
1499	180.0	0.0	1.0
1500	180.0	-540.0	1.0
1501	-1.0	-483.157895	1.0
1502	180.0	-426.315789	0.0
1503	180.0	-369.473684	0.0
1504	180.0	-312.631579	1.0
1505	180.0	-255.789474	1.0
1506	180.0	-198.947368	0.0
1507	180.0	-142.105263	1.0
1508	-1.0	-85.263158	0.0
1509	180.0	-28.421053	1.0
1510	180.0	28.421053	0.0
1511	180.0	85.263158	0.0
1512	180.0	142.105263	0.0
1513	180.0	198.947368	1.0
1514	180.0	255.789474	1.0
1515	180.0	312.631579	0.0
1516	-1.0	369.473684	1.0
1517	180.0	426.315789	0.0
1518	180.0	483.157895	0.0
1519	180.0	540.0	1.0
1520	-1.0	0.0	0.0
1521	-1.0	0.0	0.0
1522	-1.0	0.0	0.0
1523	-1.0	0.0	1.0
1524	-1.0	0.0	0.0
1525	-1.0	0.0	1.0
1526	-1.0	0.0	0.0
1527	-1.0	0.0	1.0
1528	-1.0	0.0	0.0
1529	-1.0	0.0	1.0
1530	-1.0	0.0	0.0
1531	-1.0	0.0	1.0
1532	-1.0	0.0	0.0
1533	-1.0	0.0	0.0
1534	-1.0	0.0	1.0
1535	-1.0	0.0	0.0
1536	-1.0	0.0	0.0
1537	-1.0	0.0	0.0
1538	-1.0	0.0	1.0
1539	-1.0	0.0	0.0
1540	-1.0	0.0	0.0
1541	-1.0	0.0	1.0
1542	-1.0	0.0	0.0
1543	-1.0	0.0	0.0
1544	-1.0	0.0	1.0
1545	-1.0	0.0	0.0
1546	-1.0	0.0	0.0
1547	-1.0	0.0	0.0
1548	-1.0	0.0	1.0
1549	-1.0	0.0	0.0
1550	-1.0	0.0	0.0
1551	-1.0	0.0	1.0
1552	-1.0	0.0	0.0
1553	-1.0	0.0	0.0
1554	-1.0	0.0	1.0
1555	-1.0	0.0	0.0
1556	-1.0	0.0	0.0
1557	-1.0	0.0	0.0
1558	-1.0	0.0	1.0
1559	-1.0	0.0	0.0
